Airline,Price,Departure,Arrival,DepartureDate,DayOfWeek,Month
TK,530.48,2024-09-24T06:55:00,2024-09-24T23:40:00,2024-09-24,1,9
TK,530.48,2024-09-24T06:55:00,2024-09-24T23:40:00,2024-09-24,1,9
UA,535.37,2024-09-24T15:45:00,2024-09-25T05:25:00,2024-09-24,1,9
VS,540.55,2024-09-24T16:40:00,2024-09-25T06:00:00,2024-09-24,1,9
VS,540.55,2024-09-24T16:40:00,2024-09-25T06:00:00,2024-09-24,1,9
AF,540.55,2024-09-24T17:35:00,2024-09-25T06:50:00,2024-09-24,1,9
AF,540.55,2024-09-24T21:15:00,2024-09-25T10:30:00,2024-09-24,1,9
AF,540.55,2024-09-24T21:15:00,2024-09-25T10:30:00,2024-09-24,1,9
TK,541.98,2024-09-24T06:55:00,2024-09-24T23:40:00,2024-09-24,1,9
TK,541.98,2024-09-24T00:20:00,2024-09-24T17:15:00,2024-09-24,1,9
LX,551.84,2024-09-24T20:30:00,2024-09-25T10:25:00,2024-09-24,1,9
LX,551.84,2024-09-24T19:00:00,2024-09-25T05:00:00,2024-09-24,1,9
IB,553.72,2024-09-24T17:00:00,2024-09-25T07:15:00,2024-09-24,1,9
SN,558.47,2024-09-24T18:10:00,2024-09-25T07:40:00,2024-09-24,1,9
IB,565.54,2024-09-24T16:45:00,2024-09-25T06:10:00,2024-09-24,1,9
IB,565.54,2024-09-24T20:45:00,2024-09-25T10:10:00,2024-09-24,1,9
IB,568.72,2024-09-24T15:12:00,2024-09-24T17:30:00,2024-09-24,1,9
IB,587.54,2024-09-24T20:45:00,2024-09-25T10:10:00,2024-09-24,1,9
AZ,590.32,2024-09-24T14:20:00,2024-09-24T15:49:00,2024-09-24,1,9
AZ,590.32,2024-09-24T11:21:00,2024-09-24T12:45:00,2024-09-24,1,9
AY,593.05,2024-09-24T22:55:00,2024-09-25T14:00:00,2024-09-24,1,9
AF,598.25,2024-09-24T18:30:00,2024-09-25T08:05:00,2024-09-24,1,9
EI,604.06,2024-09-24T21:05:00,2024-09-25T08:50:00,2024-09-24,1,9
EI,604.06,2024-09-24T16:55:00,2024-09-25T04:25:00,2024-09-24,1,9
EI,604.06,2024-09-24T16:55:00,2024-09-25T04:25:00,2024-09-24,1,9
EI,610.06,2024-09-24T21:05:00,2024-09-25T08:50:00,2024-09-24,1,9
TK,621.48,2024-09-24T12:40:00,2024-09-25T05:20:00,2024-09-24,1,9
TK,621.48,2024-09-24T12:40:00,2024-09-25T05:20:00,2024-09-24,1,9
LX,636.34,2024-09-24T19:25:00,2024-09-25T09:15:00,2024-09-24,1,9
LX,636.34,2024-09-24T19:25:00,2024-09-25T09:15:00,2024-09-24,1,9
VS,671.25,2024-09-24T22:30:00,2024-09-25T12:10:00,2024-09-24,1,9
VS,671.25,2024-09-24T22:30:00,2024-09-25T12:10:00,2024-09-24,1,9
UA,678.16,2024-09-24T17:30:00,2024-09-25T07:30:00,2024-09-24,1,9
UA,678.16,2024-09-24T17:30:00,2024-09-25T07:30:00,2024-09-24,1,9
MS,683.81,2024-09-24T12:00:00,2024-09-25T05:20:00,2024-09-24,1,9
LX,694.84,2024-09-24T16:15:00,2024-09-25T06:10:00,2024-09-24,1,9
LO,751.28,2024-09-24T17:45:00,2024-09-25T08:15:00,2024-09-24,1,9
LO,751.28,2024-09-24T17:45:00,2024-09-25T08:15:00,2024-09-24,1,9
AF,1009.25,2024-09-24T23:15:00,2024-09-25T12:40:00,2024-09-24,1,9
AF,1009.25,2024-09-24T23:15:00,2024-09-25T12:40:00,2024-09-24,1,9
IB,1017.54,2024-09-24T19:05:00,2024-09-25T08:25:00,2024-09-24,1,9
UX,1120.62,2024-09-24T18:20:00,2024-09-25T07:45:00,2024-09-24,1,9
LX,4110.84,2024-09-24T19:00:00,2024-09-25T05:00:00,2024-09-24,1,9
SN,4111.96,2024-09-24T18:00:00,2024-09-25T07:00:00,2024-09-24,1,9
SN,4117.47,2024-09-24T18:10:00,2024-09-25T07:40:00,2024-09-24,1,9
LX,4121.41,2024-09-24T19:25:00,2024-09-25T09:15:00,2024-09-24,1,9
IB,4169.22,2024-09-24T19:05:00,2024-09-25T08:25:00,2024-09-24,1,9
TP,394.66,2024-09-25T22:05:00,2024-09-26T10:00:00,2024-09-25,2,9
TP,394.66,2024-09-25T22:05:00,2024-09-26T10:00:00,2024-09-25,2,9
S4,408.57,2024-09-25T20:55:00,2024-09-26T06:50:00,2024-09-25,2,9
S4,408.57,2024-09-25T20:55:00,2024-09-26T06:50:00,2024-09-25,2,9
AT,436.2,2024-09-25T20:45:00,2024-09-26T08:50:00,2024-09-25,2,9
AZ,448.32,2024-09-25T17:40:00,2024-09-26T08:15:00,2024-09-25,2,9
AZ,448.32,2024-09-25T11:30:00,2024-09-25T13:14:00,2024-09-25,2,9
AZ,448.32,2024-09-25T09:50:00,2024-09-25T11:06:00,2024-09-25,2,9
AZ,448.32,2024-09-25T11:11:00,2024-09-25T14:22:00,2024-09-25,2,9
AZ,448.32,2024-09-25T07:00:00,2024-09-25T10:14:00,2024-09-25,2,9
AC,448.32,2024-09-25T09:00:00,2024-09-25T10:32:00,2024-09-25,2,9
UA,448.32,2024-09-25T09:00:00,2024-09-25T10:32:00,2024-09-25,2,9
AC,453.62,2024-09-25T15:45:00,2024-09-25T17:28:00,2024-09-25,2,9
AC,453.62,2024-09-25T10:30:00,2024-09-25T12:13:00,2024-09-25,2,9
TK,462.48,2024-09-25T19:25:00,2024-09-26T12:35:00,2024-09-25,2,9
TK,462.48,2024-09-25T00:20:00,2024-09-25T17:15:00,2024-09-25,2,9
TK,462.48,2024-09-25T06:55:00,2024-09-25T23:40:00,2024-09-25,2,9
TK,462.48,2024-09-25T19:25:00,2024-09-26T12:35:00,2024-09-25,2,9
UA,466.16,2024-09-25T17:30:00,2024-09-26T07:30:00,2024-09-25,2,9
UA,466.37,2024-09-25T15:45:00,2024-09-26T05:25:00,2024-09-25,2,9
UA,466.37,2024-09-25T21:50:00,2024-09-26T11:45:00,2024-09-25,2,9
UA,466.37,2024-09-25T15:45:00,2024-09-26T05:25:00,2024-09-25,2,9
UA,471.88,2024-09-25T18:10:00,2024-09-26T07:40:00,2024-09-25,2,9
LX,482.84,2024-09-25T19:00:00,2024-09-26T05:00:00,2024-09-25,2,9
LX,482.84,2024-09-25T20:30:00,2024-09-26T10:25:00,2024-09-25,2,9
LX,482.84,2024-09-25T19:00:00,2024-09-26T05:00:00,2024-09-25,2,9
LX,482.84,2024-09-25T20:30:00,2024-09-26T10:25:00,2024-09-25,2,9
LH,483.75,2024-09-25T17:20:00,2024-09-26T07:20:00,2024-09-25,2,9
LH,483.75,2024-09-25T17:20:00,2024-09-26T07:20:00,2024-09-25,2,9
LH,483.96,2024-09-25T20:00:00,2024-09-26T04:00:00,2024-09-25,2,9
LH,483.96,2024-09-25T20:00:00,2024-09-26T04:00:00,2024-09-25,2,9
LH,483.96,2024-09-25T15:45:00,2024-09-26T05:25:00,2024-09-25,2,9
LH,483.96,2024-09-25T04:00:00,2024-09-25T17:25:00,2024-09-25,2,9
LH,483.96,2024-09-25T04:00:00,2024-09-25T17:25:00,2024-09-25,2,9
LH,483.96,2024-09-25T18:00:00,2024-09-26T07:00:00,2024-09-25,2,9
LH,483.96,2024-09-25T21:50:00,2024-09-26T11:45:00,2024-09-25,2,9
LH,483.96,2024-09-25T21:50:00,2024-09-26T11:45:00,2024-09-25,2,9
OS,489.15,2024-09-25T21:45:00,2024-09-26T11:55:00,2024-09-25,2,9
OS,489.15,2024-09-25T19:00:00,2024-09-26T08:00:00,2024-09-25,2,9
OS,489.15,2024-09-25T21:45:00,2024-09-26T11:55:00,2024-09-25,2,9
OS,489.15,2024-09-25T19:00:00,2024-09-26T08:00:00,2024-09-25,2,9
SN,489.47,2024-09-25T18:10:00,2024-09-26T07:40:00,2024-09-25,2,9
SN,489.47,2024-09-25T18:10:00,2024-09-26T07:40:00,2024-09-25,2,9
LH,491.28,2024-09-25T09:00:00,2024-09-25T21:00:00,2024-09-25,2,9
FI,503.07,2024-09-25T23:10:00,2024-09-26T08:55:00,2024-09-25,2,9
IB,506.17,2024-09-25T23:40:00,2024-09-26T13:25:00,2024-09-25,2,9
IB,506.17,2024-09-25T23:40:00,2024-09-26T13:25:00,2024-09-25,2,9
LH,506.81,2024-09-25T09:00:00,2024-09-25T21:00:00,2024-09-25,2,9
AZ,517.32,2024-09-25T16:05:00,2024-09-26T06:40:00,2024-09-25,2,9
AZ,517.32,2024-09-25T21:30:00,2024-09-26T12:05:00,2024-09-25,2,9
S4,524.57,2024-09-25T20:55:00,2024-09-26T06:50:00,2024-09-25,2,9
AF,528.25,2024-09-25T16:30:00,2024-09-26T05:55:00,2024-09-25,2,9
AF,528.25,2024-09-25T01:00:00,2024-09-25T14:15:00,2024-09-25,2,9
AF,528.25,2024-09-25T23:15:00,2024-09-26T12:40:00,2024-09-25,2,9
AF,528.25,2024-09-25T21:30:00,2024-09-26T11:05:00,2024-09-25,2,9
AF,528.25,2024-09-25T23:15:00,2024-09-26T12:40:00,2024-09-25,2,9
AF,528.25,2024-09-25T01:00:00,2024-09-25T14:15:00,2024-09-25,2,9
AF,528.25,2024-09-25T08:10:00,2024-09-25T21:35:00,2024-09-25,2,9
UA,534.25,2024-09-25T20:30:00,2024-09-26T10:25:00,2024-09-25,2,9
UA,534.25,2024-09-25T16:15:00,2024-09-26T06:10:00,2024-09-25,2,9
UA,535.16,2024-09-25T17:30:00,2024-09-26T07:30:00,2024-09-25,2,9
AF,540.55,2024-09-25T18:30:00,2024-09-26T08:05:00,2024-09-25,2,9
AF,540.55,2024-09-25T17:35:00,2024-09-26T06:50:00,2024-09-25,2,9
AF,540.55,2024-09-25T21:15:00,2024-09-26T10:30:00,2024-09-25,2,9
AF,540.55,2024-09-25T21:15:00,2024-09-26T10:30:00,2024-09-25,2,9
TK,541.98,2024-09-25T06:55:00,2024-09-25T23:40:00,2024-09-25,2,9
TK,541.98,2024-09-25T00:20:00,2024-09-25T17:15:00,2024-09-25,2,9
LX,551.84,2024-09-25T16:15:00,2024-09-26T06:10:00,2024-09-25,2,9
IB,565.54,2024-09-25T16:45:00,2024-09-26T06:10:00,2024-09-25,2,9
UA,579.62,2024-09-25T15:45:00,2024-09-25T17:28:00,2024-09-25,2,9
UA,579.62,2024-09-25T10:30:00,2024-09-25T12:13:00,2024-09-25,2,9
IB,587.54,2024-09-25T20:45:00,2024-09-26T10:10:00,2024-09-25,2,9
AZ,590.32,2024-09-25T11:21:00,2024-09-25T12:45:00,2024-09-25,2,9
UA,592.16,2024-09-25T17:30:00,2024-09-26T07:30:00,2024-09-25,2,9
TP,592.66,2024-09-25T16:35:00,2024-09-25T18:04:00,2024-09-25,2,9
TP,592.66,2024-09-25T16:35:00,2024-09-25T18:04:00,2024-09-25,2,9
TP,592.66,2024-09-25T06:10:00,2024-09-25T07:15:00,2024-09-25,2,9
TP,592.66,2024-09-25T06:10:00,2024-09-25T07:15:00,2024-09-25,2,9
AY,593.05,2024-09-25T22:55:00,2024-09-26T14:00:00,2024-09-25,2,9
AY,593.05,2024-09-25T22:55:00,2024-09-26T14:00:00,2024-09-25,2,9
AF,598.25,2024-09-25T22:30:00,2024-09-26T12:10:00,2024-09-25,2,9
AF,598.25,2024-09-25T22:30:00,2024-09-26T12:10:00,2024-09-25,2,9
EI,604.06,2024-09-25T21:05:00,2024-09-26T08:50:00,2024-09-25,2,9
AY,623.71,2024-09-25T18:30:00,2024-09-26T06:30:00,2024-09-25,2,9
EI,647.06,2024-09-25T21:05:00,2024-09-26T08:50:00,2024-09-25,2,9
EI,647.06,2024-09-25T16:55:00,2024-09-26T04:25:00,2024-09-25,2,9
EI,647.06,2024-09-25T16:55:00,2024-09-26T04:25:00,2024-09-25,2,9
AY,649.71,2024-09-25T23:15:00,2024-09-26T11:15:00,2024-09-25,2,9
AY,649.71,2024-09-25T23:15:00,2024-09-26T11:15:00,2024-09-25,2,9
AF,671.25,2024-09-25T18:30:00,2024-09-26T08:05:00,2024-09-25,2,9
IB,676.54,2024-09-25T20:45:00,2024-09-26T10:10:00,2024-09-25,2,9
UA,678.16,2024-09-25T17:30:00,2024-09-26T07:30:00,2024-09-25,2,9
MS,683.81,2024-09-25T12:00:00,2024-09-26T05:20:00,2024-09-25,2,9
AZ,693.32,2024-09-25T14:20:00,2024-09-25T15:49:00,2024-09-25,2,9
LO,751.28,2024-09-25T17:45:00,2024-09-26T08:15:00,2024-09-25,2,9
LO,751.28,2024-09-25T17:45:00,2024-09-26T08:15:00,2024-09-25,2,9
UA,918.37,2024-09-25T21:50:00,2024-09-26T11:45:00,2024-09-25,2,9
UX,1231.62,2024-09-25T18:20:00,2024-09-26T07:45:00,2024-09-25,2,9
TK,3472.03,2024-09-25T12:40:00,2024-09-26T05:20:00,2024-09-25,2,9
IB,3514.75,2024-09-25T17:00:00,2024-09-26T07:15:00,2024-09-25,2,9
IB,3526.57,2024-09-25T19:05:00,2024-09-26T08:25:00,2024-09-25,2,9
LH,3809.64,2024-09-25T20:00:00,2024-09-26T11:00:00,2024-09-25,2,9
LH,3809.64,2024-09-25T20:00:00,2024-09-26T11:00:00,2024-09-25,2,9
LX,4110.84,2024-09-25T19:00:00,2024-09-26T05:00:00,2024-09-25,2,9
SN,4111.96,2024-09-25T18:00:00,2024-09-26T07:00:00,2024-09-25,2,9
IB,4169.22,2024-09-25T19:05:00,2024-09-26T08:25:00,2024-09-25,2,9
UX,370.62,2024-09-26T22:05:00,2024-09-27T11:25:00,2024-09-26,3,9
S4,383.57,2024-09-26T20:55:00,2024-09-27T06:50:00,2024-09-26,3,9
S4,383.57,2024-09-26T20:55:00,2024-09-27T06:50:00,2024-09-26,3,9
S4,383.57,2024-09-26T20:55:00,2024-09-27T06:50:00,2024-09-26,3,9
TP,431.66,2024-09-26T22:05:00,2024-09-27T09:55:00,2024-09-26,3,9
TP,431.66,2024-09-26T22:05:00,2024-09-27T09:55:00,2024-09-26,3,9
JU,488.7,2024-09-26T19:30:00,2024-09-27T10:20:00,2024-09-26,3,9
JU,488.7,2024-09-26T19:30:00,2024-09-27T10:20:00,2024-09-26,3,9
TK,490.48,2024-09-26T12:40:00,2024-09-27T05:20:00,2024-09-26,3,9
TK,490.48,2024-09-26T00:20:00,2024-09-26T17:15:00,2024-09-26,3,9
TK,490.48,2024-09-26T12:40:00,2024-09-27T05:20:00,2024-09-26,3,9
TK,490.48,2024-09-26T06:55:00,2024-09-26T23:40:00,2024-09-26,3,9
TK,490.48,2024-09-26T19:25:00,2024-09-27T12:35:00,2024-09-26,3,9
TK,490.48,2024-09-26T06:55:00,2024-09-26T23:40:00,2024-09-26,3,9
AZ,503.32,2024-09-26T16:05:00,2024-09-27T06:20:00,2024-09-26,3,9
AZ,503.32,2024-09-26T17:40:00,2024-09-27T08:15:00,2024-09-26,3,9
AZ,503.32,2024-09-26T21:30:00,2024-09-27T12:05:00,2024-09-26,3,9
AZ,503.32,2024-09-26T14:20:00,2024-09-26T15:49:00,2024-09-26,3,9
AZ,503.32,2024-09-26T11:30:00,2024-09-26T13:14:00,2024-09-26,3,9
AZ,503.32,2024-09-26T11:21:00,2024-09-26T12:45:00,2024-09-26,3,9
AZ,503.32,2024-09-26T11:11:00,2024-09-26T14:22:00,2024-09-26,3,9
AZ,503.32,2024-09-26T09:50:00,2024-09-26T11:06:00,2024-09-26,3,9
UA,503.32,2024-09-26T09:00:00,2024-09-26T10:32:00,2024-09-26,3,9
AC,503.32,2024-09-26T09:00:00,2024-09-26T10:32:00,2024-09-26,3,9
UA,508.62,2024-09-26T15:45:00,2024-09-26T17:28:00,2024-09-26,3,9
UA,508.62,2024-09-26T10:30:00,2024-09-26T12:13:00,2024-09-26,3,9
AC,508.62,2024-09-26T15:45:00,2024-09-26T17:28:00,2024-09-26,3,9
AC,508.62,2024-09-26T10:30:00,2024-09-26T12:13:00,2024-09-26,3,9
AT,512.2,2024-09-26T20:45:00,2024-09-27T08:50:00,2024-09-26,3,9
AT,512.2,2024-09-26T11:50:00,2024-09-26T23:55:00,2024-09-26,3,9
IB,514.17,2024-09-26T23:40:00,2024-09-27T13:25:00,2024-09-26,3,9
UA,520.25,2024-09-26T20:30:00,2024-09-27T10:25:00,2024-09-26,3,9
UA,520.25,2024-09-26T16:15:00,2024-09-27T06:10:00,2024-09-26,3,9
UA,521.37,2024-09-26T15:45:00,2024-09-27T05:25:00,2024-09-26,3,9
UA,521.37,2024-09-26T15:45:00,2024-09-27T05:25:00,2024-09-26,3,9
TP,524.66,2024-09-26T16:35:00,2024-09-26T18:04:00,2024-09-26,3,9
TP,524.66,2024-09-26T11:55:00,2024-09-26T13:05:00,2024-09-26,3,9
TP,524.66,2024-09-26T16:35:00,2024-09-26T18:04:00,2024-09-26,3,9
TP,524.66,2024-09-26T11:55:00,2024-09-26T13:05:00,2024-09-26,3,9
UA,526.88,2024-09-26T18:10:00,2024-09-27T07:40:00,2024-09-26,3,9
IB,527.17,2024-09-26T23:40:00,2024-09-27T13:25:00,2024-09-26,3,9
LX,537.84,2024-09-26T19:00:00,2024-09-27T05:00:00,2024-09-26,3,9
LX,537.84,2024-09-26T16:15:00,2024-09-27T06:10:00,2024-09-26,3,9
LX,537.84,2024-09-26T20:30:00,2024-09-27T10:25:00,2024-09-26,3,9
LX,537.84,2024-09-26T19:00:00,2024-09-27T05:00:00,2024-09-26,3,9
LX,537.84,2024-09-26T20:30:00,2024-09-27T10:25:00,2024-09-26,3,9
LH,538.75,2024-09-26T17:20:00,2024-09-27T07:20:00,2024-09-26,3,9
LH,538.75,2024-09-26T17:20:00,2024-09-27T07:20:00,2024-09-26,3,9
LH,538.96,2024-09-26T20:00:00,2024-09-27T04:00:00,2024-09-26,3,9
LH,538.96,2024-09-26T20:00:00,2024-09-27T04:00:00,2024-09-26,3,9
LH,538.96,2024-09-26T18:00:00,2024-09-27T07:00:00,2024-09-26,3,9
OS,544.15,2024-09-26T19:00:00,2024-09-27T08:00:00,2024-09-26,3,9
OS,544.15,2024-09-26T19:00:00,2024-09-27T08:00:00,2024-09-26,3,9
SN,544.47,2024-09-26T18:10:00,2024-09-27T07:40:00,2024-09-26,3,9
SN,544.47,2024-09-26T18:10:00,2024-09-27T07:40:00,2024-09-26,3,9
FI,547.73,2024-09-26T20:25:00,2024-09-27T06:15:00,2024-09-26,3,9
FI,547.73,2024-09-26T13:00:00,2024-09-26T22:35:00,2024-09-26,3,9
LX,565.34,2024-09-26T19:25:00,2024-09-27T09:15:00,2024-09-26,3,9
LX,565.34,2024-09-26T19:25:00,2024-09-27T09:15:00,2024-09-26,3,9
AF,584.25,2024-09-26T16:30:00,2024-09-27T05:55:00,2024-09-26,3,9
AF,584.25,2024-09-26T23:15:00,2024-09-27T12:40:00,2024-09-26,3,9
AF,584.25,2024-09-26T21:30:00,2024-09-27T11:05:00,2024-09-26,3,9
AF,584.25,2024-09-26T18:30:00,2024-09-27T08:05:00,2024-09-26,3,9
AF,584.25,2024-09-26T23:15:00,2024-09-27T12:40:00,2024-09-26,3,9
UA,591.16,2024-09-26T17:30:00,2024-09-27T07:30:00,2024-09-26,3,9
UA,591.16,2024-09-26T17:30:00,2024-09-27T07:30:00,2024-09-26,3,9
AF,595.55,2024-09-26T16:40:00,2024-09-27T06:00:00,2024-09-26,3,9
VS,595.55,2024-09-26T16:40:00,2024-09-27T06:00:00,2024-09-26,3,9
AF,595.55,2024-09-26T18:30:00,2024-09-27T08:05:00,2024-09-26,3,9
AF,595.55,2024-09-26T17:35:00,2024-09-27T06:50:00,2024-09-26,3,9
AF,595.55,2024-09-26T21:15:00,2024-09-27T10:35:00,2024-09-26,3,9
AF,595.55,2024-09-26T21:15:00,2024-09-27T10:35:00,2024-09-26,3,9
IB,608.72,2024-09-26T17:00:00,2024-09-27T07:15:00,2024-09-26,3,9
LH,608.96,2024-09-26T15:45:00,2024-09-27T05:25:00,2024-09-26,3,9
LH,608.96,2024-09-26T20:00:00,2024-09-27T11:00:00,2024-09-26,3,9
LH,608.96,2024-09-26T20:00:00,2024-09-27T11:00:00,2024-09-26,3,9
LH,608.96,2024-09-26T04:00:00,2024-09-26T17:25:00,2024-09-26,3,9
LH,608.96,2024-09-26T04:00:00,2024-09-26T17:25:00,2024-09-26,3,9
OS,614.15,2024-09-26T21:45:00,2024-09-27T11:55:00,2024-09-26,3,9
OS,614.15,2024-09-26T21:45:00,2024-09-27T11:55:00,2024-09-26,3,9
IB,620.54,2024-09-26T20:45:00,2024-09-27T10:10:00,2024-09-26,3,9
IB,620.54,2024-09-26T20:45:00,2024-09-27T10:10:00,2024-09-26,3,9
IB,627.72,2024-09-26T15:12:00,2024-09-26T17:30:00,2024-09-26,3,9
AY,654.05,2024-09-26T22:55:00,2024-09-27T14:00:00,2024-09-26,3,9
AY,689.71,2024-09-26T19:35:00,2024-09-27T07:45:00,2024-09-26,3,9
MS,700.81,2024-09-26T12:00:00,2024-09-27T05:20:00,2024-09-26,3,9
EI,712.06,2024-09-26T16:55:00,2024-09-27T04:25:00,2024-09-26,3,9
EI,712.06,2024-09-26T21:05:00,2024-09-27T08:50:00,2024-09-26,3,9
IB,731.54,2024-09-26T16:45:00,2024-09-27T06:10:00,2024-09-26,3,9
IB,731.54,2024-09-26T19:05:00,2024-09-27T08:25:00,2024-09-26,3,9
IB,742.54,2024-09-26T19:05:00,2024-09-27T08:25:00,2024-09-26,3,9
LO,751.28,2024-09-26T17:45:00,2024-09-27T08:15:00,2024-09-26,3,9
LO,751.28,2024-09-26T17:45:00,2024-09-27T08:15:00,2024-09-26,3,9
EI,759.06,2024-09-26T21:05:00,2024-09-27T08:50:00,2024-09-26,3,9
EI,759.06,2024-09-26T16:55:00,2024-09-27T04:25:00,2024-09-26,3,9
TK,771.48,2024-09-26T19:25:00,2024-09-27T12:35:00,2024-09-26,3,9
TK,782.98,2024-09-26T06:55:00,2024-09-26T23:40:00,2024-09-26,3,9
TK,782.98,2024-09-26T00:20:00,2024-09-26T17:15:00,2024-09-26,3,9
UX,1231.62,2024-09-26T18:20:00,2024-09-27T07:45:00,2024-09-26,3,9
LX,4110.84,2024-09-26T19:00:00,2024-09-27T05:00:00,2024-09-26,3,9
SN,4111.96,2024-09-26T18:00:00,2024-09-27T07:00:00,2024-09-26,3,9
LX,4121.41,2024-09-26T19:25:00,2024-09-27T09:15:00,2024-09-26,3,9
SN,4816.55,2024-09-26T18:10:00,2024-09-27T07:40:00,2024-09-26,3,9
UX,370.62,2024-09-27T22:05:00,2024-09-28T11:25:00,2024-09-27,4,9
S4,383.57,2024-09-27T20:55:00,2024-09-28T06:50:00,2024-09-27,4,9
S4,408.57,2024-09-27T20:55:00,2024-09-28T06:50:00,2024-09-27,4,9
S4,408.57,2024-09-27T20:55:00,2024-09-28T06:50:00,2024-09-27,4,9
TP,431.66,2024-09-27T22:05:00,2024-09-28T10:00:00,2024-09-27,4,9
TP,431.66,2024-09-27T22:05:00,2024-09-28T10:00:00,2024-09-27,4,9
IB,484.17,2024-09-27T23:40:00,2024-09-28T13:25:00,2024-09-27,4,9
TK,499.48,2024-09-27T19:25:00,2024-09-28T12:35:00,2024-09-27,4,9
IB,501.17,2024-09-27T23:40:00,2024-09-28T13:25:00,2024-09-27,4,9
AZ,503.32,2024-09-27T16:05:00,2024-09-28T06:40:00,2024-09-27,4,9
AZ,503.32,2024-09-27T17:40:00,2024-09-28T08:15:00,2024-09-27,4,9
AZ,503.32,2024-09-27T21:30:00,2024-09-28T12:05:00,2024-09-27,4,9
AZ,503.32,2024-09-27T11:30:00,2024-09-27T13:14:00,2024-09-27,4,9
AZ,503.32,2024-09-27T11:21:00,2024-09-27T12:45:00,2024-09-27,4,9
AZ,503.32,2024-09-27T11:11:00,2024-09-27T14:22:00,2024-09-27,4,9
UA,503.32,2024-09-27T09:00:00,2024-09-27T10:32:00,2024-09-27,4,9
AC,503.32,2024-09-27T09:00:00,2024-09-27T10:32:00,2024-09-27,4,9
AC,508.62,2024-09-27T15:45:00,2024-09-27T17:28:00,2024-09-27,4,9
AC,508.62,2024-09-27T10:30:00,2024-09-27T12:13:00,2024-09-27,4,9
AC,508.62,2024-09-27T10:30:00,2024-09-27T12:13:00,2024-09-27,4,9
UA,521.16,2024-09-27T17:30:00,2024-09-28T07:30:00,2024-09-27,4,9
TP,524.66,2024-09-27T16:35:00,2024-09-27T18:04:00,2024-09-27,4,9
TP,524.66,2024-09-27T11:55:00,2024-09-27T13:05:00,2024-09-27,4,9
TP,524.66,2024-09-27T16:35:00,2024-09-27T18:04:00,2024-09-27,4,9
TP,524.66,2024-09-27T11:55:00,2024-09-27T13:05:00,2024-09-27,4,9
UA,526.88,2024-09-27T18:10:00,2024-09-28T07:40:00,2024-09-27,4,9
LX,537.84,2024-09-27T19:00:00,2024-09-28T05:00:00,2024-09-27,4,9
LX,537.84,2024-09-27T16:15:00,2024-09-28T06:10:00,2024-09-27,4,9
LX,537.84,2024-09-27T20:30:00,2024-09-28T10:25:00,2024-09-27,4,9
LX,537.84,2024-09-27T19:00:00,2024-09-28T05:00:00,2024-09-27,4,9
LX,537.84,2024-09-27T20:30:00,2024-09-28T10:25:00,2024-09-27,4,9
LH,538.75,2024-09-27T17:20:00,2024-09-28T07:20:00,2024-09-27,4,9
LH,538.75,2024-09-27T17:20:00,2024-09-28T07:20:00,2024-09-27,4,9
LH,538.96,2024-09-27T20:00:00,2024-09-28T04:00:00,2024-09-27,4,9
LH,538.96,2024-09-27T20:00:00,2024-09-28T04:00:00,2024-09-27,4,9
LH,538.96,2024-09-27T20:00:00,2024-09-28T11:00:00,2024-09-27,4,9
LH,538.96,2024-09-27T20:00:00,2024-09-28T11:00:00,2024-09-27,4,9
LH,538.96,2024-09-27T18:00:00,2024-09-28T07:00:00,2024-09-27,4,9
LH,538.96,2024-09-27T04:00:00,2024-09-27T17:25:00,2024-09-27,4,9
LH,538.96,2024-09-27T04:00:00,2024-09-27T17:25:00,2024-09-27,4,9
LH,538.96,2024-09-27T21:50:00,2024-09-28T11:45:00,2024-09-27,4,9
LH,538.96,2024-09-27T21:50:00,2024-09-28T11:45:00,2024-09-27,4,9
OS,544.15,2024-09-27T21:45:00,2024-09-28T11:55:00,2024-09-27,4,9
OS,544.15,2024-09-27T19:00:00,2024-09-28T08:00:00,2024-09-27,4,9
OS,544.15,2024-09-27T21:45:00,2024-09-28T11:55:00,2024-09-27,4,9
OS,544.15,2024-09-27T19:00:00,2024-09-28T08:00:00,2024-09-27,4,9
FI,547.73,2024-09-27T20:25:00,2024-09-28T06:15:00,2024-09-27,4,9
FI,549.07,2024-09-27T23:10:00,2024-09-28T08:55:00,2024-09-27,4,9
LX,565.34,2024-09-27T19:25:00,2024-09-28T09:15:00,2024-09-27,4,9
AZ,573.32,2024-09-27T09:50:00,2024-09-27T11:06:00,2024-09-27,4,9
UA,578.62,2024-09-27T10:30:00,2024-09-27T12:13:00,2024-09-27,4,9
UA,578.62,2024-09-27T10:30:00,2024-09-27T12:13:00,2024-09-27,4,9
TK,578.98,2024-09-27T06:55:00,2024-09-27T23:40:00,2024-09-27,4,9
AF,584.25,2024-09-27T01:00:00,2024-09-27T14:15:00,2024-09-27,4,9
AF,584.25,2024-09-27T21:30:00,2024-09-28T11:05:00,2024-09-27,4,9
AF,584.25,2024-09-27T23:15:00,2024-09-28T12:40:00,2024-09-27,4,9
AF,584.25,2024-09-27T01:00:00,2024-09-27T14:15:00,2024-09-27,4,9
AT,587.2,2024-09-27T20:45:00,2024-09-28T08:50:00,2024-09-27,4,9
UA,590.25,2024-09-27T20:30:00,2024-09-28T10:25:00,2024-09-27,4,9
UA,590.25,2024-09-27T16:15:00,2024-09-28T06:10:00,2024-09-27,4,9
